Unnamed: 0,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbQ
1718,44633.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.549,4.406,2.183,3.998,4.834,2.4,0.0,0.788548340379,0.0930627175462,0.590237908637,-0.110596675935,-0.0944374500275,-0.0334484880841,-0.313203791438,0.0655991834113,0.578792887722,0.341462591838,0.666995818808,-0.0288383108634,0.527394018154,-0.107341761992,-0.540492209196,0.294399087542,0.575064341293,44633.0,44633.0,0.491996508302,0.428740466075,0.757707759343,0.160933053377,0.916020772451,0.367432302293,0.253799246153,0.540736044225,0.801991566744,2.43302328915e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.155,0.173,0.122,0.0,0.0,0.0,0.155,0.173,0.122,0.165,0.181,0.128,0.0,0.0,0.0,0.165,0.181,0.128,44633.0,0.01,0.001,0.0,2.43344023578e-13,8.92653441372e-12,5.09290194379e-11,4.0121313376e-32,0.0,0.57236,0.0,2.58839509155e-31,0.0,3.69519265489,0.0,0.372390815352,0.0,5.48205610191,2.177e-24,0.0,0.0100479268724,2.047e-27,0.0,2.047e-27,7.25645543715e-07,6.32349220712e-07,1.11754301042e-06,4.27450859889e-07,2.43302328915e-06,9.75929122514e-07,6.73523391712e-07,1.43498603738e-06,2.1282966295e-06,0.964444318626,0.951053101255
1719,111375.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.828,4.304,2.257,4.263,4.902,2.529,0.0,0.815353445991,0.538444818969,0.161979786442,0.00545434860321,-0.137872165068,0.0252044384428,-0.325049218146,0.612677440434,0.166160247381,0.193304036764,0.673318956818,0.0251918974229,0.477778053577,-0.502215582829,-0.169222812431,0.193207854111,0.672983932238,111375.0,111375.0,0.489598574399,0.434525213138,0.755963673131,0.558774234955,0.503592167527,0.658912955674,0.65281792148,0.754835281399,0.063658929858,4.74568650476e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.161,0.171,0.124,0.0,0.0,0.0,0.161,0.171,0.124,0.17,0.183,0.131,0.0,0.0,0.0,0.17,0.183,0.131,111375.0,0.01,0.001,0.0,1.287194454e-10,1.2903499945e-10,1.38234291775e-10,1.39287102582e-29,0.0,0.55856,0.0,2.39382946173e-29,0.0,0.351549293052,0.0,3.92677434168,0.0,0.59461247384,4.752e-22,0.0,0.0100479268724,4.578e-25,0.0,4.578e-25,2.77557545546e-06,2.46335994308e-06,4.28562158078e-06,3.23034121878e-06,2.91132703416e-06,3.8092552361e-06,4.10429835008e-06,4.74568650476e-06,4.00226820048e-07,0.968589925598,0.955682123821
1721,106109.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.576,4.202,2.488,3.855,4.691,2.699,0.0,0.787686944853,0.0548647937793,0.596709112278,-0.111379781029,-0.0898438145586,0.00726519434667,-0.322763389932,0.0603181298345,0.595655103925,0.608062512496,0.409374782259,0.00659074447781,0.524668323864,-0.0436682335325,-0.529696040659,0.551614238404,0.371371288472,106109.0,106109.0,0.49124331583,0.447387821159,0.747344727774,0.312718879128,0.39948991284,0.861750957166,0.10637392276,0.808412300146,0.578924987826,2.83001925078e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.156,0.169,0.13,0.0,0.0,0.0,0.156,0.169,0.13,0.162,0.179,0.135,0.0,0.0,0.0,0.162,0.179,0.135,106109.0,0.01,0.001,0.0,1.21940581362e-12,8.93571263931e-12,5.09237314612e-11,2.26607285327e-31,0.0,0.54477,0.0,6.02034023584e-31,0.0,1.32132470034,0.0,2.64967250624,0.0,0.138642351377,8.581e-24,0.0,0.0100479268724,8.532e-27,0.0,8.532e-27,1.02083801365e-06,9.29703224379e-07,1.55303468327e-06,2.3531117118e-07,3.00603658874e-07,6.48440630005e-07,3.72384548254e-07,2.83001925078e-06,2.02665008933e-06,0.965751789335,0.952126854475
1722,9739.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.733,4.311,2.652,4.032,4.827,2.883,0.0,0.836393450757,0.466468208926,0.252043825649,0.0864359282537,0.108885930454,-0.038543785299,-0.448035690215,0.46455445002,0.278782047352,0.647127311822,0.292360004521,-0.037465305963,0.311160317662,-0.58469677191,-0.288930334117,0.629020282942,0.284179587857,9739.0,9739.0,0.488690404957,0.452725720597,0.745802326366,0.110307307557,0.682645734322,0.722376009646,0.50278158349,0.864390688499,0.00627829117914,2.49426520514e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.159,0.171,0.134,0.0,0.0,0.0,0.159,0.171,0.134,0.166,0.181,0.14,0.0,0.0,0.0,0.166,0.181,0.14,9739.0,0.01,0.001,0.0,3.24185277884e-14,8.51934820559e-12,4.93755448376e-11,3.48542609506e-32,0.0,0.55948,0.0,7.736694542e-33,0.0,2.26355306816,0.0,6.23854916822,0.0,1.32757826601,7.061e-25,0.0,0.0100479268724,6.823e-28,0.0,6.823e-28,5.43933935205e-07,5.03903658175e-07,8.30110823029e-07,3.80875991778e-07,2.35708201798e-06,2.49426520514e-06,6.87065064474e-07,1.18121399754e-06,8.57946009844e-09,0.9724605884,0.959939428775
1762,12018.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.957,3.977,1.883,4.338,4.426,2.074,0.0,0.837133325782,0.411805377224,0.324455327036,-0.149022381681,0.0463162678812,-0.0311758714886,-0.240815010188,0.459525374597,0.38690944566,0.761658313033,0.00709373341525,-0.0257393890527,0.489470606494,-0.483895468814,-0.360732252881,0.62883950659,0.00585672045377,12018.0,12018.0,0.495674020954,0.399810371235,0.771011628968,0.53548746358,0.43472034914,0.724065877108,0.141988537912,0.785233441682,0.602700337785,2.99486593932e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.164,0.164,0.113,0.0,0.0,0.0,0.164,0.164,0.113,0.172,0.173,0.119,0.0,0.0,0.0,0.172,0.173,0.119,12018.0,0.01,0.001,0.0,6.97783569767e-15,8.53956064973e-12,4.92374809228e-11,1.74802608921e-33,0.0,0.51445,0.0,2.59146442679e-33,0.0,5.86662224331,0.0,3.20809756825,0.0,3.24959155391,6.953e-26,0.0,0.0100479268724,6.088e-29,0.0,6.088e-29,3.09091256653e-07,2.49312824243e-07,4.80785643826e-07,7.46366673695e-07,6.05916670403e-07,1.00920876209e-06,5.41541678429e-07,2.99486593932e-06,2.29868803013e-06,0.960616712604,0.945759796163
1763,21345.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.079,3.937,1.768,4.433,4.365,2.026,0.0,0.816959138607,0.489967452658,0.263130465222,0.114665757137,0.100617014438,0.0533042361632,-0.464907577051,0.480228627228,0.216711274177,0.155551739096,0.69227158609,0.0516837364176,0.333055791788,-0.548752264757,-0.334636959655,0.150822817498,0.671225867965,21345.0,21345.0,0.49470391493,0.408028376901,0.767320585021,0.0839185102531,0.66374258616,0.743238496685,0.495384749519,0.787157478848,0.367392233773,2.49371285744e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.167,0.164,0.11,0.0,0.0,0.0,0.167,0.164,0.11,0.174,0.172,0.117,0.0,0.0,0.0,0.174,0.172,0.117,21345.0,0.01,0.001,0.0,4.22644870604e-15,8.66348733379e-12,4.9665621503e-11,6.89838885436e-33,0.0,0.68474,0.0,5.95827396601e-32,0.0,3.60271837121,0.0,0.063232094186,0.0,4.34871937028,9.728e-26,0.0,0.0100479268724,8.86e-29,0.0,8.86e-29,3.35471275202e-07,2.76694393933e-07,5.20339555393e-07,2.81563278717e-07,2.2269882797e-06,2.49371285744e-06,9.57382732843e-07,1.52126398523e-06,7.10023837303e-07,0.961001101591,0.946037433904
1764,75920.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.937,3.903,1.999,4.324,4.27,2.298,0.0,0.787239950317,0.597032023526,0.0112633427426,-0.072896574225,0.135518449244,-0.0866198307932,-0.433572523652,0.554732047524,0.0761800065282,0.586248953157,0.38378769994,-0.0861208102144,0.421127460896,-0.571768510404,0.0545493589357,0.582871547669,0.381576682458,75920.0,75920.0,0.494481003598,0.410728685652,0.766022508719,0.708902514829,0.328722449563,0.624018249431,0.499543447452,0.85183398805,0.157591880851,8.69345346266e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.164,0.163,0.117,0.0,0.0,0.0,0.164,0.163,0.117,0.171,0.17,0.125,0.0,0.0,0.0,0.171,0.17,0.125,75920.0,0.01,0.001,0.0,3.46982386249e-10,3.47098883854e-10,3.50764232429e-10,8.44799660864e-29,0.0,0.65974,0.0,1.57757328939e-28,0.0,0.925538448398,0.0,5.57581508217,0.0,2.22709343399,3.241e-21,0.0,0.0100479268724,3.054e-24,0.0,3.054e-24,4.53012340427e-06,3.7628374359e-06,7.01781558785e-06,6.69641679788e-06,3.1051695925e-06,5.89458522189e-06,5.09812683448e-06,8.69345346266e-06,1.60831535427e-06,0.960838641178,0.945374656374
1765,79137.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.774,4.107,1.979,4.107,4.528,2.23,0.0,0.814447943959,0.484664798385,0.286858358507,-0.061362021825,0.125385661936,-0.0373112031508,-0.495897109745,0.484434721547,0.316703503827,0.0426402708716,0.644901255379,-0.043308665313,0.295791880813,-0.522138117448,-0.274237110714,0.0494943358586,0.748563709304,79137.0,79137.0,0.494705326082,0.416947791926,0.762509789547,0.112640403962,0.835526498144,0.537780262091,0.726197455077,0.0244656838958,0.687050716142,2.70304743264e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.16,0.167,0.116,0.0,0.0,0.0,0.16,0.167,0.116,0.167,0.175,0.123,0.0,0.0,0.0,0.167,0.175,0.123,79137.0,0.01,0.001,0.0,1.8026573843e-11,1.99403331432e-11,5.25612151069e-11,4.05052592667e-31,0.0,0.5319,0.0,9.03522369446e-31,0.0,1.33735453839,0.0,2.68492722123,0.0,5.17046462248,1.83e-23,0.0,0.0100479268724,1.788e-26,0.0,1.788e-26,1.24247119972e-06,1.04718020192e-06,1.91507227246e-06,3.64407778112e-07,2.70304743264e-06,1.73979587721e-06,1.92494603912e-06,6.48516749547e-08,1.82117899955e-06,0.960535821206,0.945662720006
1766,116903.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.964,4.215,2.237,4.311,4.678,2.495,0.0,0.785787869258,0.410925665627,0.438307956074,-0.0931880090336,0.113488556562,-0.0859530897137,-0.402350633066,0.261779188112,0.375310874836,0.372741554312,0.694552497678,-0.0651613502429,0.457184270728,-0.483358859372,-0.442723220465,0.282576729371,0.526542777159,116903.0,116903.0,0.495567905065,0.42540217054,0.757261807282,0.0865306655562,0.84183317974,0.532756362146,0.856910520064,0.126253786867,0.499764286345,3.06335384387e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.164,0.169,0.123,0.0,0.0,0.0,0.164,0.169,0.123,0.171,0.178,0.13,0.0,0.0,0.0,0.171,0.178,0.13,116903.0,0.01,0.001,0.0,2.02330697444e-11,2.19489847752e-11,5.30288250604e-11,2.94201432546e-31,0.0,0.5466,0.0,3.43931099726e-31,0.0,4.90042582111,0.0,3.21567105208,0.0,1.38139321868,1.298e-23,0.0,0.0100479268724,1.223e-26,0.0,1.223e-26,1.14204901065e-06,9.80350266891e-07,1.74512935355e-06,3.14877167262e-07,3.06335384387e-06,1.93865161068e-06,2.17189616788e-06,3.19998540637e-07,1.26668550909e-06,0.969336446517,0.956337949228
1767,55177.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.882,4.195,2.189,4.263,4.637,2.488,0.0,0.808134676188,0.547129584978,0.147776747253,0.121490440687,0.104736183703,0.0583203163043,-0.494869588648,0.559553926625,0.108767588155,0.0806761111097,0.648277109729,0.0660561838306,0.307014261325,-0.560476121142,-0.199365951979,0.0913773512199,0.73426748425,55177.0,55177.0,0.494775725642,0.428117098201,0.756249120028,0.802446682632,0.55840249876,0.21039479773,0.322349100719,0.708630081776,0.627641987495,4.58559360715e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.162,0.169,0.122,0.0,0.0,0.0,0.162,0.169,0.122,0.17,0.178,0.13,0.0,0.0,0.0,0.17,0.178,0.13,55177.0,0.01,0.001,0.0,1.27276013561e-10,1.27595369082e-10,1.36604981348e-10,7.54326449414e-30,0.0,0.54385,0.0,2.62259345817e-29,0.0,5.19298456107,0.0,0.322092040864,0.0,3.00520095056,4.399e-22,0.0,0.0100479268724,4.156e-25,0.0,4.156e-25,2.75128670234e-06,2.38061978039e-06,4.20525510803e-06,4.58559360715e-06,3.19099945698e-06,1.20230422822e-06,2.053567591e-06,4.5144216835e-06,3.99847631464e-06,0.966835703556,0.953543642818
1770,91183.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.78,4.399,2.414,4.141,4.868,2.679,0.0,0.817804449189,0.131757940973,0.537504812947,-0.106790049513,0.116276348672,-0.0913254536031,-0.385314564185,0.0818398219251,0.593445114164,0.570754812377,0.398191451843,-0.091930696035,0.4073536279,-0.197392116743,-0.54395763927,0.574537383578,0.400830391516,91183.0,91183.0,0.495688375647,0.446527797431,0.744920103346,0.168385064434,0.713712695353,0.679897535344,0.224481641067,0.743492861914,0.629941550547,2.2560050317e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.16,0.173,0.128,0.0,0.0,0.0,0.16,0.173,0.128,0.168,0.182,0.135,0.0,0.0,0.0,0.168,0.182,0.135,91183.0,0.01,0.001,0.0,4.1524096334e-15,8.87622445549e-12,4.92341770802e-11,5.56825154809e-32,0.0,0.57144,0.0,6.83316021868e-32,0.0,4.80721354315,0.0,0.143470914256,0.0,2.0251042936,2.469e-24,0.0,0.0100479268724,2.335e-27,0.0,2.335e-27,7.54492212747e-07,6.79664407092e-07,1.13385030738e-06,5.32255563197e-07,2.2560050317e-06,2.1491172439e-06,3.78278331704e-07,1.25287412414e-06,1.06152662498e-06,0.971282901077,0.959026316139
1806,49729.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.379,3.76,1.435,4.841,4.392,1.618,0.0,0.836086586871,0.439912708123,0.288873185742,0.127814629137,-0.0874741768923,0.0792597790513,-0.390645831419,0.420598314413,0.216504634679,0.758560513713,0.204749773944,0.0604146864178,0.372052424718,-0.568891862866,-0.419063170931,0.578202413803,0.156067724829,49729.0,49729.0,0.502267599892,0.374430816715,0.779441352247,0.494424776613,0.642421908014,0.585523895648,0.708109321051,0.670233881389,0.222188509333,8.17040337199e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.173,0.16,0.099,0.0,0.0,0.0,0.173,0.16,0.099,0.181,0.173,0.105,0.0,0.0,0.0,0.181,0.173,0.105,49729.0,0.01,0.001,0.0,4.43775030274e-10,4.43865132831e-10,4.46428431859e-10,1.22618714562e-28,0.0,0.73717,0.0,2.01648915089e-28,0.0,4.20014769777,0.0,4.03473208571,0.0,0.421259121966,5.291e-21,0.0,0.0100479268724,4.595e-24,0.0,4.595e-24,5.20114624568e-06,3.87735429687e-06,8.07137164299e-06,5.27273229486e-06,6.85102952267e-06,6.24424765916e-06,8.17040337199e-06,7.73338381762e-06,2.56368570771e-06,0.960183089281,0.94509119123
1807,35392.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.209,3.821,1.652,4.623,4.249,1.917,0.0,0.806779625435,0.558196035677,0.122693014654,-0.106434847388,0.105555052717,-0.0858537873709,-0.415976735962,0.496740600397,0.171455442412,0.31204360777,0.667887023656,-0.0767307716107,0.403499079309,-0.624931356024,-0.0817081229314,0.278885155024,0.596915852442,35392.0,35392.0,0.499375225191,0.381101342737,0.778065646992,0.447985379468,0.605440085519,0.65783843201,0.213866522021,0.895661051996,0.389938957654,2.48894378728e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.169,0.161,0.106,0.0,0.0,0.0,0.169,0.161,0.106,0.177,0.17,0.114,0.0,0.0,0.0,0.177,0.17,0.114,35392.0,0.01,0.001,0.0,9.85416161772e-12,1.31392369966e-11,4.98972304913e-11,3.4044774983e-31,0.0,0.70737,0.0,9.84439648156e-31,0.0,6.04611214347,0.0,0.647673966541,0.0,2.40842621378,1.607e-23,0.0,0.0100479268724,1.351e-26,0.0,1.351e-26,1.21393609954e-06,9.2642296653e-07,1.89140736074e-06,1.07674609075e-06,1.45519312715e-06,1.58113410052e-06,5.94311598238e-07,2.48894378728e-06,1.08359757735e-06,0.96027527401,0.945054136539
1808,33006.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.141,3.882,1.815,4.494,4.236,2.006,0.0,0.823564401068,0.183205131819,0.513365663082,-0.141700983825,0.0674839545374,-0.0672595477526,-0.360954344327,0.180846685949,0.639201410456,0.58641956979,0.28287141207,-0.0767146206347,0.425493429822,-0.218882289796,-0.462274974349,0.668856041,0.322636321392,33006.0,33006.0,0.499713817771,0.388090294539,0.774384932455,0.096344802768,0.892042556161,0.441562857335,0.59166388168,0.521552118064,0.614749737095,2.24763325745e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.168,0.162,0.111,0.0,0.0,0.0,0.168,0.162,0.111,0.175,0.17,0.117,0.0,0.0,0.0,0.175,0.17,0.117,33006.0,0.01,0.001,0.0,1.92722744591e-11,2.12848989964e-11,5.22889795001e-11,6.32976530339e-31,0.0,0.69546,0.0,1.41926336795e-30,0.0,1.0714699543,0.0,2.45051743803,0.0,2.63853606521,3.011e-23,0.0,0.0100479268724,2.587e-26,0.0,2.587e-26,1.42138475361e-06,1.10388307881e-06,2.20265859633e-06,2.42754991215e-07,2.24763325745e-06,1.11258297774e-06,1.90034546711e-06,1.67515583444e-06,1.97449415533e-06,0.961994842384,0.947191403081
1810,91328.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,4.175,4.277,1.917,4.481,4.664,2.101,0.0,0.820492729535,0.525785574944,0.172022058331,0.0880646704617,0.113992259498,-0.00730149137916,-0.506828609165,0.557738993429,0.187656062211,0.431193558071,0.459190572811,-0.00884647093024,0.264168260562,-0.562230973544,-0.17767017347,0.522433168609,0.556354290222,91328.0,91328.0,0.49851357498,0.401389719671,0.768355717427,0.174303094387,0.683111856487,0.70920844807,0.193427378409,0.49020066867,0.849875963725,2.33268115546e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.168,0.171,0.114,0.0,0.0,0.0,0.168,0.171,0.114,0.175,0.178,0.12,0.0,0.0,0.0,0.175,0.178,0.12,91328.0,0.01,0.001,0.0,1.73333958489e-13,8.6777880864e-12,5.06527879969e-11,8.21639682272e-32,0.0,0.55488,0.0,1.45082120439e-32,0.0,4.49597317822,0.0,0.12771932022,0.0,5.12371303765,2.147e-24,0.0,0.0100479268724,1.871e-27,0.0,1.871e-27,7.3270439274e-07,5.89953865982e-07,1.12931249539e-06,5.73306119974e-07,2.24684598588e-06,2.33268115546e-06,3.04846321377e-07,7.72568349993e-07,1.33942549033e-06,0.969841260108,0.957606322805
1811,129426.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.923,4.168,1.972,4.351,4.725,2.244,0.0,0.796550984459,0.263397307972,0.519762378951,-0.159835582241,0.0206892094503,-0.0387135895359,-0.256057437326,0.224825437473,0.506298002289,0.766322684209,0.196980318776,-0.0288623052256,0.545535831335,-0.287456875792,-0.520531773942,0.571319773703,0.146855565503,129426.0,129426.0,0.500812648788,0.404967171477,0.764976000172,0.153011981653,0.809401034,0.566972044841,0.169794045386,0.854984354106,0.490073194927,2.11240039894e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.163,0.168,0.116,0.0,0.0,0.0,0.163,0.168,0.116,0.172,0.179,0.124,0.0,0.0,0.0,0.172,0.179,0.124,129426.0,0.01,0.001,0.0,4.29962798881e-17,8.82341952642e-12,5.03001694816e-11,7.51406948595e-32,0.0,0.54017,0.0,2.57979452969e-31,0.0,1.77651471244,0.0,2.83148425211,0.0,5.41626227404,4.068e-24,0.0,0.0100479268724,3.766e-27,0.0,3.766e-27,8.63628295051e-07,6.98347193708e-07,1.31916580059e-06,3.99335505528e-07,2.11240039894e-06,1.47970156128e-06,4.17368551782e-07,2.10162600731e-06,1.20464259609e-06,0.96445559638,0.950764085161
1812,126160.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.998,4.025,2.108,4.413,4.562,2.38,0.0,0.793202484733,0.577725316921,0.123542852608,0.120157193559,-0.0858061117133,0.0904951195897,-0.387422977246,0.517944347091,0.0418332978109,0.455282891282,0.603668110346,0.0763085507794,0.454665694026,-0.589119232351,-0.184099919451,0.383909958746,0.509033402697,126160.0,126160.0,0.500073208922,0.412804183911,0.761261775912,0.582730267884,0.811545705052,0.0426497772977,0.513734044475,0.523863992023,0.679443779432,2.88354347065e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.165,0.165,0.12,0.0,0.0,0.0,0.165,0.165,0.12,0.173,0.176,0.127,0.0,0.0,0.0,0.173,0.176,0.127,126160.0,0.01,0.001,0.0,4.10547575608e-11,4.20329024225e-11,6.3984004792e-11,9.33907177824e-31,0.0,0.52088,0.0,3.0877804456e-30,0.0,1.3504701917,0.0,5.79619245185,0.0,0.733063225419,5.842e-23,0.0,0.0100479268724,5.234e-26,0.0,5.234e-26,1.67863444017e-06,1.38569175032e-06,2.5553863159e-06,2.07052794272e-06,2.88354347065e-06,1.51541048256e-07,2.00710643531e-06,2.04668310563e-06,2.65451744301e-06,0.965678412363,0.951208070412
1813,60100.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.875,4.317,1.809,4.256,4.678,2.047,0.0,0.789150601783,0.586255041779,0.0884932724536,0.0302225346914,-0.15748616708,0.0608465228585,-0.365981523107,0.622907163761,0.0477933539879,0.365334101861,0.581883734149,0.0627607703046,0.485445814501,-0.49321320503,-0.122135833205,0.376827607793,0.600189947875,60100.0,60100.0,0.498230794156,0.418264641702,0.759487172542,0.313568848635,0.504924208616,0.804192838018,0.206634719097,0.760021792465,0.61617283926,2.55241252434e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.162,0.171,0.111,0.0,0.0,0.0,0.162,0.171,0.111,0.17,0.178,0.118,0.0,0.0,0.0,0.17,0.178,0.118,60100.0,0.01,0.001,0.0,1.70622754239e-14,8.97454316136e-12,4.82561759968e-11,1.91043413188e-32,0.0,0.5604,0.0,6.32670297228e-32,0.0,5.51440097145,0.0,3.32596536759,0.0,0.503361714178,9.042e-25,0.0,0.0100479268724,8.579e-28,0.0,8.579e-28,5.89900856612e-07,4.95221638897e-07,8.99226099478e-07,5.88593088598e-07,9.47781964792e-07,1.50953243097e-06,6.93949897512e-07,2.55241252434e-06,2.06931865333e-06,0.963764543963,0.950459939742
