Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb550,CLdb,CLdbs
3584,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.106,3.595,1.554,4.328,3.769,1.644,0.0,0.801629552762,0.541476688824,0.208343342367,-0.0781203662748,0.12117473195,-0.0846728854825,-0.360203665945,0.490589032553,0.254424751656,0.715332368897,0.214415182289,-0.0736161767898,0.46373973321,-0.57532481041,-0.16427981179,0.621923226451,0.18641653554,0.700318638438,0.556012856741,0.447664503613,0.185883508775,0.715820413704,0.673088743399,0.598280035589,0.616897365486,0.511369376744,2.56223457156e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.097,0.091,0.06,0.0,0.0,0.0,0.097,0.091,0.06,0.1,0.093,0.061,0.0,0.0,0.0,0.1,0.093,0.061,5699.0,0.01,0.001,9.0301430646e-12,1.24005179044e-11,5.09455743881e-11,1.85610666354e-31,0.0,0.7144,0.0,9.69262243278e-32,0.0,3.0564787236,0.0,3.27983487328,0.0,4.77229316349,1.349e-24,0.0,0.0033878632056,1.19e-27,0.0,1.19e-27,1.07844095813e-06,8.56220304653e-07,6.89371537041e-07,6.6535843816e-07,2.56223457156e-06,2.40927922011e-06,1.15773152476e-06,1.19375791449e-06,9.89550733831e-07,0.952509051624,0.959181600866,0.0151258823191
3585,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.014,3.597,1.552,4.264,3.787,1.639,0.0,0.781936508054,0.329122256311,0.504382281851,-0.0018556583912,-0.160775956101,0.0905058482659,-0.390294101801,0.362144312056,0.427426352275,0.703338663156,0.175932205879,0.0836025809442,0.470175617574,-0.254861640212,-0.50841007969,0.649692021502,0.162513105667,0.698948354938,0.56596895178,0.43720743675,0.416508879835,0.342559440054,0.842124327548,0.23196482156,0.818157426926,0.526128070269,2.74274974995e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.096,0.091,0.06,0.0,0.0,0.0,0.096,0.091,0.06,0.099,0.093,0.061,0.0,0.0,0.0,0.099,0.093,0.061,108798.0,0.01,0.001,1.46139263066e-11,1.7078321463e-11,5.13180739493e-11,1.03342625021e-30,0.0,0.69806,0.0,3.21051996564e-31,0.0,3.13523546437,0.0,3.56405300379,0.0,5.73565711056,6.007e-24,0.0,0.0033878632056,4.857e-27,0.0,4.857e-27,1.56348601961e-06,1.26602278607e-06,9.77994597451e-07,1.04746164662e-06,8.61489136289e-07,2.11782503928e-06,7.77627184444e-07,2.74274974995e-06,1.76376524332e-06,0.949919333392,0.956906008527,0.0160381916262
3615,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.612,2.432,0.649,4.858,2.57,0.688,0.0,0.829105978559,0.503819651374,0.195994084964,0.120042232081,0.0769754271346,-0.0290636739583,-0.455263252793,0.476247124091,0.205601638838,0.703907278877,0.165293252005,-0.0271687703645,0.322080436765,-0.623461068062,-0.223528559833,0.658013685578,0.154516404669,0.707210419835,0.423364577865,0.566229508492,0.548816272741,0.162626935986,0.819971449787,0.25803391593,0.853677375229,0.452386380488,3.31507252911e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.103,0.075,0.039,0.0,0.0,0.0,0.103,0.075,0.039,0.106,0.077,0.04,0.0,0.0,0.0,0.106,0.077,0.04,42832.0,0.01,0.001,2.79904141359e-11,2.93303642444e-11,5.66631277608e-11,1.33407856364e-30,0.0,0.80476,0.0,8.57050826279e-31,0.0,2.96317007218,0.0,2.73933540832,0.0,5.98687471685,1.461e-23,0.0,0.0033878632056,1.263e-26,0.0,1.263e-26,1.97580153945e-06,1.18279420273e-06,1.58192965372e-06,1.55141461802e-06,4.59719979716e-07,2.31792633845e-06,1.0020192301e-06,3.31507252911e-06,1.75674523657e-06,0.931576828881,0.940136132167,0.0213216303234
3619,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.454,2.749,0.809,4.697,2.923,0.864,0.0,0.821944274207,0.163493830951,0.521761329416,-0.00668858367809,-0.159366732144,0.00115171272191,-0.251650322619,0.180093262266,0.572173199866,0.0403999484819,0.758434492285,0.000956290774021,0.510957419254,-0.174058620457,-0.557604452325,0.0335449086122,0.629743766714,0.7132240024,0.468356024974,0.521492239896,0.158067858059,0.777901782979,0.608180374796,0.608796538619,0.317129095612,0.727183547175,2.81588564105e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.101,0.079,0.043,0.0,0.0,0.0,0.101,0.079,0.043,0.104,0.082,0.045,0.0,0.0,0.0,0.104,0.082,0.045,27620.0,0.01,0.001,8.11488424091e-12,1.17249810845e-11,5.13302935733e-11,1.5364972857e-31,0.0,0.77653,0.0,2.07310451382e-33,0.0,1.31681505691,0.0,6.24033552777,0.0,1.5211270217,1.862e-24,0.0,0.0033878632056,1.537e-27,0.0,1.537e-27,1.19036048033e-06,7.81679389614e-07,8.70362959019e-07,5.72181503577e-07,2.81588564105e-06,2.20152006594e-06,9.680494047e-07,5.04268031676e-07,1.1562969815e-06,0.933801649422,0.942366282735,0.0210140216993
3620,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.248,2.914,0.938,4.528,3.083,1.013,0.0,0.818565081667,0.201855010726,0.517683511583,-0.0886280430937,-0.115562163069,-0.0437426948744,-0.318999951926,0.20099614904,0.597215841021,0.0853217275306,0.701412572907,-0.042869733567,0.473749934392,-0.22386960766,-0.494038988897,0.0836189845464,0.687414669066,0.70732577657,0.481263695606,0.517760080627,0.13775908813,0.738627667527,0.659887568001,0.204783746961,0.207443250045,0.956572482874,2.62914296445e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.099,0.082,0.046,0.0,0.0,0.0,0.099,0.082,0.046,0.102,0.084,0.048,0.0,0.0,0.0,0.102,0.084,0.048,134065.0,0.01,0.001,1.74020763102e-12,8.91408098273e-12,5.05457574635e-11,7.56362296661e-32,0.0,0.73974,0.0,5.57358680416e-33,0.0,1.14559073921,0.0,6.24223886933,0.0,4.56370556827,8.393e-25,0.0,0.0033878632056,7.861e-28,0.0,7.861e-28,9.67113608885e-07,6.58023056561e-07,7.07923896877e-07,4.90353060506e-07,2.62914296445e-06,2.34886781664e-06,2.23299687319e-07,2.26199654802e-07,1.04306293587e-06,0.931533335751,0.94046636872,0.0219452829643
3621,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.351,3.047,0.917,4.564,3.203,0.974,0.0,0.820321546375,0.0741040352183,0.545265951669,0.0847071622081,-0.130732135067,0.0871970642018,-0.421665164965,0.134664147459,0.556523109201,0.672105999605,0.187126380446,0.0873982162075,0.366100086051,-0.0233663254705,-0.607285143128,0.67365645857,0.187558056066,0.710800019882,0.489574975114,0.505054131235,0.0840293592823,0.689572756839,0.719325016807,0.683395153317,0.54294658106,0.488036960218,4.8924582487e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.1,0.084,0.046,0.0,0.0,0.0,0.1,0.084,0.046,0.102,0.086,0.047,0.0,0.0,0.0,0.102,0.086,0.047,56242.0,0.01,0.001,1.68176755309e-10,1.68417532726e-10,1.75734275339e-10,5.26987145926e-29,0.0,0.75813,0.0,1.92504590071e-29,0.0,0.496202293202,0.0,5.38971753279,0.0,3.09501304439,4.155e-22,0.0,0.0033878632056,4.147e-25,0.0,4.147e-25,4.58443889172e-06,3.15760620927e-06,3.25744194836e-06,5.51821168059e-07,4.52842729482e-06,4.7238105155e-06,4.8924582487e-06,3.88698027227e-06,3.49387969771e-06,0.937920268137,0.94615287345,0.0200012782116
3623,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.33,3.168,1.082,4.562,3.315,1.162,0.0,0.81189962953,0.082155662303,0.558839087134,-0.0970541723884,0.111125159316,-0.0663551997327,-0.334702666573,0.0422258164277,0.60461949896,0.718485998814,0.00110628596324,-0.0627741788687,0.469520506999,-0.124411130392,-0.546006807999,0.679711142246,0.00104658253183,0.708514913384,0.512414897021,0.4852191163,0.623965157111,0.49237964271,0.606819388415,0.157021013551,0.721754145139,0.674103371359,2.78536270606e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.1,0.085,0.05,0.0,0.0,0.0,0.1,0.085,0.05,0.102,0.087,0.052,0.0,0.0,0.0,0.102,0.087,0.052,38672.0,0.01,0.001,1.03220394182e-11,1.35422861399e-11,5.01699327701e-11,3.08558438875e-31,0.0,0.75445,0.0,1.45792853584e-31,0.0,4.44666326616,0.0,3.22971127228,0.0,3.07958036014,2.575e-24,0.0,0.0033878632056,2.575e-27,0.0,2.575e-27,1.28230293695e-06,9.27392091507e-07,8.78171914439e-07,1.03233381558e-06,8.14629069394e-07,1.00396659568e-06,6.05968775043e-07,2.78536270606e-06,2.60147087932e-06,0.942345862521,0.950154884714,0.0184821207411
3624,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.142,3.381,1.162,4.356,3.551,1.222,0.0,0.79940651731,0.575919351599,0.0670482550538,0.0943593682415,-0.125964128444,0.0949050215707,-0.364882128853,0.545220344707,-0.00582516998254,0.505246598797,0.552522204477,0.0816269824953,0.460586935046,-0.59162077925,-0.128480070904,0.434558199274,0.475219535981,0.706734706167,0.520479830571,0.479193907587,0.28847971966,0.821127224945,0.492472874176,0.596134360195,0.103046312113,0.796244486421,3.18634663306e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.097,0.088,0.052,0.0,0.0,0.0,0.097,0.088,0.052,0.1,0.09,0.053,0.0,0.0,0.0,0.1,0.09,0.053,119104.0,0.01,0.001,3.49787292673e-11,3.6000110606e-11,6.07305892561e-11,2.0777031447e-30,0.0,0.72094,0.0,6.65568693238e-31,0.0,0.912439053666,0.0,3.06700922993,0.0,4.98463253222,1.778e-23,0.0,0.0033878632056,1.691e-26,0.0,1.691e-26,2.07358141666e-06,1.52710386939e-06,1.4059696985e-06,1.11943235533e-06,3.18634663306e-06,1.91101845955e-06,1.98860091379e-06,3.43744638982e-07,2.65613361522e-06,0.942225227235,0.950104124416,0.0188251688649
3625,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.22,3.251,1.261,4.424,3.409,1.337,0.0,0.784849257931,0.0477322099303,0.597430471451,0.124612926856,-0.0963417287767,0.066768855566,-0.480245924132,0.0908126267746,0.496439715001,0.703864760377,0.121576509115,0.0637411220784,0.380597535413,-0.000815014170047,-0.621368232096,0.671946961462,0.116063440711,0.706098624268,0.524863717957,0.475334419518,0.371650844598,0.560667782822,0.739950867974,0.524786562147,0.668756739588,0.526653099722,3.14029411736e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.098,0.086,0.054,0.0,0.0,0.0,0.098,0.086,0.054,0.101,0.088,0.055,0.0,0.0,0.0,0.101,0.088,0.055,127594.0,0.01,0.001,6.31967822921e-11,6.37597937307e-11,8.12036463051e-11,9.28554297952e-30,0.0,0.73483,0.0,3.90344252862e-30,0.0,0.496208293241,0.0,3.75879169464,0.0,3.50694000899,6.679e-23,0.0,0.0033878632056,6.294e-26,0.0,6.294e-26,2.88440318422e-06,2.1440610806e-06,1.9417345766e-06,1.51883344741e-06,2.29129300743e-06,3.02397302213e-06,2.464250536e-06,3.14029411736e-06,2.47301527304e-06,0.943708124045,0.951363148345,0.0179402808428
3626,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.131,3.297,1.302,4.351,3.503,1.378,0.0,0.834439983694,0.0955641697738,0.518263882583,0.00455997863055,-0.161118458511,0.0989018754415,-0.345052659374,0.167146583075,0.562011207437,0.712562018173,0.140063821279,0.0910200858079,0.408144997379,-0.0545385627387,-0.612781368125,0.655775795434,0.128901711666,0.707077939877,0.534257196492,0.463260223779,0.462684611069,0.737676771007,0.491686823289,0.0793434488677,0.605887207165,0.791584050695,2.60970106845e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.097,0.087,0.055,0.0,0.0,0.0,0.097,0.087,0.055,0.1,0.09,0.056,0.0,0.0,0.0,0.1,0.09,0.056,67866.0,0.01,0.001,2.33586359729e-11,2.48858865841e-11,5.45045955169e-11,2.33954985082e-30,0.0,0.7189,0.0,1.38407739728e-30,0.0,3.32364554056,0.0,3.81371401873,0.0,0.622431283828,1.749e-23,0.0,0.0033878632056,1.507e-26,0.0,1.507e-26,2.06607231112e-06,1.56109240359e-06,1.3536401961e-06,1.30344438373e-06,2.07813404893e-06,1.38514749148e-06,2.61580160821e-07,1.9974941265e-06,2.60970106845e-06,0.942423268487,0.950318963363,0.0183831988967
3627,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.092,3.395,1.346,4.328,3.608,1.43,0.0,0.835880471619,0.255973946023,0.458917960496,-0.0159927778269,-0.157859788152,0.0976544957397,-0.328600278056,0.334322706107,0.473357111347,0.731990759317,0.104097830511,0.0864272792119,0.419904297783,-0.254834181905,-0.568412312977,0.647834687556,0.0921298317582,0.704737552544,0.546104716506,0.452895816545,0.571998417778,0.451199814937,0.68500842116,0.381263836071,0.716462329697,0.584225656258,4.00825781233e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.097,0.088,0.056,0.0,0.0,0.0,0.097,0.088,0.056,0.1,0.091,0.057,0.0,0.0,0.0,0.1,0.091,0.057,85510.0,0.01,0.001,9.58593275439e-11,9.62556035145e-11,1.08764760051e-10,1.99395457059e-29,0.0,0.71195,0.0,8.72352448336e-30,0.0,2.96187902214,0.0,0.556795155746,0.0,0.264460187434,1.376e-22,0.0,0.0033878632056,1.182e-25,0.0,1.182e-25,3.44875290774e-06,2.67245618199e-06,2.21632259921e-06,2.84929503707e-06,2.24756110064e-06,3.41223163229e-06,2.13298548458e-06,4.00825781233e-06,3.26845802465e-06,0.944306069611,0.951971465654,0.0178577361783
3630,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.0,3.7,1.566,4.193,3.911,1.648,0.0,0.836321625893,0.529351516936,0.0257337761152,0.02894492425,-0.137306495505,0.0476764568624,-0.311032227546,0.643295264389,0.00102478208369,0.271456951477,0.643014140607,0.0479690129155,0.446375425794,-0.549571385653,-0.0571505817273,0.273122687136,0.646959854936,0.705067834968,0.574509972265,0.415713410731,0.562296411067,0.775230468523,0.287820198691,0.0842920687624,0.57820604866,0.81152486865,2.89914827454e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.096,0.092,0.06,0.0,0.0,0.0,0.096,0.092,0.06,0.098,0.095,0.061,0.0,0.0,0.0,0.098,0.095,0.061,26167.0,0.01,0.001,1.46387735703e-11,1.70896712911e-11,5.02793544055e-11,6.53054276774e-31,0.0,0.69561,0.0,2.12224118766e-31,0.0,3.82658976621,0.0,3.41224409259,0.0,0.405963067784,4.556e-24,0.0,0.0033878632056,3.676e-27,0.0,3.676e-27,1.47170431447e-06,1.19918788371e-06,8.67728167156e-07,1.31292169379e-06,1.81010740915e-06,6.7203947124e-07,3.011308897e-07,2.06562378192e-06,2.89914827454e-06,0.951760737873,0.958490890765,0.0156082489179
3649,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,5.181,1.116,0.112,5.484,1.22,0.149,0.0,0.808181946804,0.285406645364,0.491224795436,-0.00970332744097,0.154883935344,-0.075316214068,-0.473751968725,0.265157422686,0.561761562929,0.572313472712,0.237611692872,-0.093508548606,0.328610152346,-0.325985137729,-0.430221367114,0.710553535427,0.295005860388,0.726472765415,0.200071008015,0.657425975196,0.137674470584,0.894450898914,0.425444860801,0.659990181413,0.391325940874,0.641308793357,5.05657375965e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.051,0.016,0.0,0.0,0.0,0.109,0.051,0.016,0.112,0.053,0.018,0.0,0.0,0.0,0.112,0.053,0.018,142615.0,0.01,0.001,1.19583613302e-10,1.19915518579e-10,1.29568939139e-10,4.98975021088e-30,0.0,0.90628,0.0,2.16781608906e-30,0.0,4.2681582974,0.0,3.49175878817,0.0,0.864376280059,2.036e-22,0.0,0.0033878632056,1.868e-25,0.0,1.868e-25,3.92094123826e-06,1.07982942135e-06,3.54827977037e-06,7.78311158471e-07,5.05657375965e-06,2.4051552991e-06,4.01005430134e-06,2.37766911784e-06,3.89654749072e-06,0.938041692909,0.944156177061,0.017067726302
3660,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.7,2.377,0.55,4.894,2.538,0.612,0.0,0.790055262994,0.0255552730746,0.591513924974,-0.158372550583,-0.0137484987145,-0.0306319189958,-0.271406623982,0.00131424958115,0.562254114233,0.720126265303,0.301142617036,-0.0237241099922,0.548315582505,-0.0426702770327,-0.575765608399,0.557730474824,0.233231896796,0.716664500747,0.412461486307,0.562376667086,0.179135843475,0.725563565197,0.664430479766,0.624617638749,0.664955661919,0.409495754611,2.65756520587e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.104,0.074,0.036,0.0,0.0,0.0,0.104,0.074,0.036,0.106,0.076,0.037,0.0,0.0,0.0,0.106,0.076,0.037,82497.0,0.01,0.001,2.13842930238e-11,2.30355016853e-11,5.52097185071e-11,7.21645093548e-31,0.0,0.82031,0.0,1.26614305125e-31,0.0,3.04460364661,0.0,0.119209300279,0.0,1.29411610254,6.65e-24,0.0,0.0033878632056,6.009e-27,0.0,6.009e-27,1.6447588509e-06,9.46607065862e-07,1.29066529703e-06,6.56131602493e-07,2.65756520587e-06,2.43364938573e-06,1.72170232719e-06,1.83289045903e-06,1.12873820711e-06,0.932674431992,0.941058990666,0.0210387565766
3662,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.576,2.577,0.665,4.775,2.753,0.692,0.0,0.810204342642,0.274143310117,0.495088577946,-0.127333412137,-0.0841894935435,-0.07115706625,-0.369813233286,0.262188557598,0.57610151253,0.00414779159675,0.67640361306,-0.0757973916104,0.442717204318,-0.300945742666,-0.434198817366,0.00441827917515,0.720513537836,0.715223351293,0.435175624988,0.546879998886,0.6828474251,0.590831457041,0.429694756083,0.148391968706,0.679418848897,0.718588791582,8.55041656629e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.102,0.077,0.039,0.0,0.0,0.0,0.102,0.077,0.039,0.105,0.079,0.04,0.0,0.0,0.0,0.105,0.079,0.04,18766.0,0.01,0.001,4.70238722925e-10,4.70321432624e-10,4.73012769981e-10,2.51468549867e-28,0.0,0.79821,0.0,2.10725621172e-28,0.0,1.36430653339,0.0,2.96931772915,0.0,3.00686872414,3.077e-21,0.0,0.0033878632056,2.59e-24,0.0,2.59e-24,7.61126452926e-06,4.63105237334e-06,5.81978808405e-06,7.49467542331e-06,6.48474291273e-06,4.71616734509e-06,1.76570127783e-06,8.08433731379e-06,8.55041656629e-06,0.933209741403,0.941622867738,0.0210994078155
3664,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.544,2.703,0.754,4.777,2.847,0.809,0.0,0.830726927033,0.317560692004,0.434805855656,-0.110717019629,0.0879408269714,-0.0711248368753,-0.429480118506,0.296446434768,0.484056333023,0.080162784812,0.694169281294,-0.071373045514,0.339539020533,-0.403680714531,-0.474288871123,0.0804425337235,0.696591765759,0.71157186384,0.458034471278,0.532794431007,0.287560796648,0.639422022722,0.71305558345,0.633798511654,0.620861171601,0.461335942914,5.51140710472e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.102,0.079,0.042,0.0,0.0,0.0,0.102,0.079,0.042,0.105,0.081,0.043,0.0,0.0,0.0,0.105,0.081,0.043,48502.0,0.01,0.001,2.33078417992e-10,2.33235161867e-10,2.38109071559e-10,8.63631260695e-29,0.0,0.79249,0.0,3.73537433242e-29,0.0,3.73111544257,0.0,5.48470409148,0.0,0.117660831578,7.725e-22,0.0,0.0033878632056,6.605e-25,0.0,6.605e-25,5.36001272546e-06,3.45020751875e-06,4.01334717598e-06,2.22263825496e-06,4.94227260923e-06,5.51140710472e-06,5.32210616772e-06,5.21346928073e-06,3.87391074928e-06,0.935363679276,0.943776613661,0.0204360009526
3665,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.628,2.9,0.931,4.865,3.063,1.011,0.0,0.783417020636,0.245625827788,0.553398961939,-0.0292633048279,0.13718225985,-0.0865611990141,-0.383280076924,0.139568522554,0.479352892181,0.754164620712,0.166074376694,-0.0694590152199,0.476483744153,-0.29956578777,-0.542604195262,0.605161809969,0.133262510107,0.71696685815,0.479666775072,0.505844155058,0.182171603351,0.853488047281,0.488233202558,0.321211731306,0.547264288656,0.772867920174,2.47628988472e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.103,0.082,0.046,0.0,0.0,0.0,0.103,0.082,0.046,0.106,0.084,0.048,0.0,0.0,0.0,0.106,0.084,0.048,26901.0,0.01,0.001,9.2098906941e-12,1.27552099503e-11,5.06585279529e-11,4.30773891399e-31,0.0,0.80762,0.0,2.12359320686e-31,0.0,3.25891315877,0.0,2.76262629017,0.0,4.05736648166,3.099e-24,0.0,0.0033878632056,3.185e-27,0.0,3.185e-27,1.35905764071e-06,9.09239790161e-07,9.58860728534e-07,5.28548349444e-07,2.47628988472e-06,1.416548181e-06,8.75896228258e-07,1.49230765746e-06,2.10749493323e-06,0.944903710941,0.952301675981,0.0172375307087
3666,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.498,3.017,1.032,4.729,3.2,1.107,0.0,0.816878416327,0.355293206276,0.430152719406,0.11907613966,-0.085240257297,0.0802220670726,-0.394194542707,0.435382744995,0.441081133982,0.25753518357,0.622687730957,0.0862191984853,0.404290718674,-0.304075594271,-0.4606112321,0.276787646086,0.669237767474,0.715599939659,0.489451331782,0.498351402302,0.185830948891,0.725345130744,0.662828258103,0.267150247555,0.420698037043,0.866973994339,2.43962518721e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.102,0.083,0.049,0.0,0.0,0.0,0.102,0.083,0.049,0.104,0.086,0.05,0.0,0.0,0.0,0.104,0.086,0.05,122318.0,0.01,0.001,7.09711658702e-12,1.14844152735e-11,5.05720154152e-11,2.83349986586e-31,0.0,0.7843,0.0,3.96677600744e-31,0.0,0.500983278201,0.0,5.90802663538,0.0,1.40594900031,2.654e-24,0.0,0.0033878632056,2.714e-27,0.0,2.714e-27,1.30483618143e-06,8.92473254071e-07,9.08701782594e-07,6.2502365324e-07,2.43962518721e-06,2.22935599168e-06,4.88759297359e-07,7.69679530029e-07,1.5861546234e-06,0.944288349177,0.951767461396,0.0175621112439
3667,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,550.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.651,2.957,0.97,4.844,3.118,1.018,0.0,0.808008110665,0.477872612222,0.314857523934,0.128558199412,-0.055661374161,0.072370193179,-0.403720365307,0.405771474806,0.205970173959,0.690886062855,0.383894083833,0.054607476969,0.41942024073,-0.547489541021,-0.407042388771,0.521313307431,0.28967018631,0.714748742836,0.497727551749,0.491326285521,0.381846149892,0.893816443433,0.235129077872,0.477502045982,0.0376840454235,0.877822139618,3.44700374608e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.103,0.082,0.047,0.0,0.0,0.0,0.103,0.082,0.047,0.105,0.085,0.048,0.0,0.0,0.0,0.105,0.085,0.048,110084.0,0.01,0.001,4.31838956276e-11,4.40852956979e-11,6.7086371271e-11,3.44325291441e-30,0.0,0.81171,0.0,1.81938867245e-30,0.0,0.191029194381,0.0,3.59634122543,0.0,2.07851128759,3.182e-23,0.0,0.0033878632056,3.161e-26,0.0,3.161e-26,2.42520368253e-06,1.68883219942e-06,1.66711215502e-06,1.47258994705e-06,3.44700374608e-06,9.06775455063e-07,1.81906310165e-06,1.43558875041e-07,3.34409847545e-06,0.94718858004,0.954317632332,0.0165117909785
